발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,,
2012,2012062716,주간,수,1,1,0,0,0,충남,부여군,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,원동기장치자전거,933470,1802146,126.759824,36.214203,,
2012,2012031911,주간,월,1,1,0,0,0,충남,아산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,963509,1872320,127.0906906,36.84841576,,
2012,2012071405,야간,토,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,원동기장치자전거,984559,1838773,127.3274803,36.54657584,,3593
2012,2012071403,야간,토,1,1,0,0,0,세종,세종,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,982146,1844975,127.3003739,36.60244224,,
2012,2012070603,야간,금,1,2,1,0,0,충남,부여군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,952442,1815075,126.9700992,36.33187914,,
2012,2012022206,주간,수,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,993927,1814955,127.4323331,36.33195282,,
2012,2012101515,주간,월,1,1,0,0,0,충남,청양군,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,941569,1837017,126.8473025,36.5290814,,
2012,2012041613,주간,월,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,913692,1876714,126.5314543,36.88478075,,
2012,2012070102,야간,일,1,9,4,4,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,972308,1877831,127.1891826,36.89839706,,
2012,2012071412,주간,토,1,1,0,0,0,충남,부여군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947312,1808539,126.9133837,36.27268993,,
2012,2012051709,주간,목,1,1,0,0,0,충남,홍성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,932048,1848413,126.7399507,36.63117866,,
2012,2012031905,야간,월,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,960262,1864194,127.0546953,36.77503342,,
2012,2012041721,야간,화,1,3,2,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,935523,1867826,126.7771783,36.80641176,,
2012,2012042000,야간,금,1,1,0,0,0,충남,당진시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,924094,1869613,126.6488889,36.82167069,,
2012,2012071811,주간,수,1,1,0,0,0,충남,부여군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,937722,1801981,126.8071393,36.21299876,,
2012,2012080300,야간,금,1,1,0,0,0,세종,세종,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,982844,1841294,127.3082603,36.56927082,,3593
2012,2012022406,주간,금,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,993499,1815809,127.427557,36.3396492,,
2012,2012072018,야간,금,1,1,0,0,0,충남,부여군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956497,1803036,127.0159498,36.2235369,,
2012,2012012306,주간,월,1,8,2,5,0,대전,유성구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,986241,1817485,127.3466491,36.3546826,,
2012,2012030920,야간,금,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,992394,1817801,127.4152242,36.35759979,,
2012,2012080714,주간,화,1,1,0,0,0,세종,세종,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,979372,1838050,127.2695435,36.53995733,,
2012,2012042318,야간,월,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,917607,1888349,126.5741194,36.99000372,,
2012,2012071214,주간,목,1,2,0,0,1,충남,논산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,959683,1801466,127.0514774,36.20951735,,
2012,2012081314,주간,월,2,4,0,2,0,세종,세종,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,972073,1853521,127.1874364,36.67923941,,
2012,2012060909,주간,토,1,18,7,10,0,충남,보령시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,919365,1810661,126.6020374,36.2898877,,
2012,2012052809,주간,월,1,4,3,0,0,충남,공주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,967051,1830363,127.132223,36.47031362,,
2012,2012073020,야간,월,1,1,0,0,0,충남,부여군,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,941424,1815950,126.8472751,36.33915983,,
2012,2012042916,주간,일,1,3,0,2,0,충남,당진시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,915351,1876382,126.5501107,36.88194133,,
2012,2012110816,주간,목,1,2,1,0,0,충남,청양군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,950424,1818907,126.947371,36.36632281,,
2012,2012022708,주간,월,1,1,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,994610,1814860,127.4399439,36.33110042,,
2012,2012052915,주간,화,1,1,0,0,0,충남,홍성군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,원동기장치자전거,925740,1845173,126.6697148,36.60150213,,
2012,2012030811,주간,목,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,892522,1862469,126.2959469,36.75422398,,
2012,2012012501,야간,수,1,2,0,1,0,대전,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,989134,1816516,127.3789065,36.34598371,,
2012,2012080416,주간,토,1,2,1,0,0,충남,부여군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,936557,1807434,126.7937371,36.26208127,,
2012,2012053104,야간,목,1,1,0,0,0,충남,공주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,966270,1835057,127.1233008,36.51260288,,
2012,2012040120,야간,일,1,1,0,0,0,충남,아산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,942969,1875972,126.8600353,36.88031868,,
2012,2012040821,야간,일,1,2,1,0,0,충남,논산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,977540,1792035,127.2504067,36.12507261,,
2012,2012072520,야간,수,1,1,0,0,0,충남,서천군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,934450,1794687,126.7713513,36.14702661,,
2012,2012061014,주간,일,1,1,0,0,0,충남,공주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,949923,1833203,126.9408631,36.49517335,,
2012,2012062104,야간,목,1,4,3,0,0,충남,보령시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,919211,1804227,126.6009876,36.23187592,,
2012,2012071008,주간,화,1,1,0,0,0,충남,예산군,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,터널안,화물차,농기계,944025,1853212,126.8735562,36.67521812,,
2012,2012062110,주간,목,1,1,0,0,0,충남,보령시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,원동기장치자전거,승용차,918195,1816944,126.5883503,36.34642612,,
2012,2012031323,야간,화,1,2,1,0,0,충남,서산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,이륜차,보행자,904702,1883038,126.4297974,36.94091575,,
2012,2012031323,야간,화,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,909137,1861487,126.4821736,36.74710711,,
2012,2012061716,주간,일,1,1,0,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,923754,1842234,126.6478033,36.57485307,,
2012,2012021300,야간,월,1,2,1,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,967320,1883180,127.1329682,36.94645164,,
2012,2012082406,주간,금,1,1,0,0,0,충남,부여군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,농기계,없음,935483,1808436,126.7816992,36.27104293,,
2012,2012040806,주간,일,1,1,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,954494,1878034,126.9892322,36.8995321,,
2012,2012082508,주간,토,1,5,4,0,0,충남,부여군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,955671,1805253,127.0066338,36.24348619,,
2012,2012041420,야간,토,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,968114,1801761,127.1452594,36.21249527,,
2012,2012072316,주간,월,1,2,0,1,0,충남,예산군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,947803,1843875,126.9164706,36.59126447,,
2012,2012030412,주간,일,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,995041,1813863,127.4447525,36.32211433,,
2012,2012062412,주간,일,1,1,0,0,0,충남,홍성군,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,922134,1834174,126.6305124,36.5020687,,
2012,2012062518,야간,월,1,1,0,0,0,충남,홍성군,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,자전거,없음,915665,1838591,126.5578024,36.54133496,,
2012,2012122009,주간,목,1,1,0,0,0,충남,청양군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,950676,1815618,126.9503884,36.33668545,,
2012,2012051316,주간,일,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,화물차,917090,1875473,126.5697219,36.8739025,,
2012,2012070310,주간,화,1,1,0,0,0,충남,보령시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,화물차,자전거,917217,1825551,126.5765355,36.42392761,,
2012,2012091307,주간,목,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,988047,1837579,127.3664678,36.53585912,,3593
2012,2012090618,야간,목,1,1,0,0,0,충남,금산군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1002002,1789068,127.5222407,36.09858257,,
2012,2012070517,주간,목,1,1,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,916912,1823588,126.5733438,36.4062065,,
2012,2012032023,야간,화,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,909033,1866029,126.4804624,36.78803936,,
2012,2012051502,야간,화,1,3,1,1,0,충남,당진시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,920677,1875120,126.6100017,36.87102893,,
2012,2012070416,주간,수,1,1,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,화물차,956015,1815107,127.0099071,36.3323375,,
2012,2012092210,주간,토,1,1,0,0,0,세종,세종,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,승용차,981999,1843427,127.2987665,36.58848428,,
2012,2012032409,주간,토,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,승합차,보행자,892375,1862417,126.2943078,36.75373864,,
2012,2012052212,주간,화,1,1,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,농기계,화물차,938595,1870430,126.8114023,36.83008505,,
2012,2012052223,야간,화,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,928640,1885477,126.6983565,36.96501983,,
2012,2012092123,야간,금,1,1,0,0,0,충남,금산군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,999960,1789625,127.4995556,36.10360643,,
2012,2012042720,야간,금,1,2,0,1,0,충남,논산시,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,농기계,959724,1801622,127.0519277,36.21092907,,
2012,2012092519,야간,화,1,1,0,0,0,세종,세종,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,980772,1828134,127.285431,36.45059247,,
2012,2012091714,주간,월,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,967198,1791822,127.135484,36.1228595,,
2012,2012072801,야간,토,1,1,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,923785,1840801,126.6482916,36.56193836,,
2012,2012052620,야간,토,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,918462,1882510,126.584359,36.93744945,,
2012,2012082419,야간,금,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,938734,1856614,126.8140733,36.70555841,,
2012,2012071418,야간,토,1,1,0,0,0,충남,공주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,966020,1827731,127.1208308,36.44654998,,
2012,2012052920,야간,화,1,1,0,0,0,충남,당진시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,934572,1867028,126.7665854,36.79914881,,
2012,2012093003,야간,일,1,1,0,0,0,충남,서천군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928447,1779300,126.7060157,36.00789154,,
2012,2012032916,주간,목,1,1,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차,904690,1883197,126.4296381,36.94234846,,
2012,2012072321,야간,월,1,1,0,0,0,충남,공주시,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,969454,1818226,127.1595228,36.36097631,,
2012,2012072302,야간,월,1,7,6,0,0,충남,보령시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,919639,1817164,126.604418,36.34853095,,
2012,2012101619,야간,화,1,1,0,0,0,충남,부여군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,956112,1805240,127.0115425,36.24338914,,
2012,2012102109,주간,일,1,1,0,0,0,충남,금산군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,999625,1793535,127.4958319,36.13885798,,
